Course,Location,Utilization Rate,Course Waitlist,Visits,Coordinates
Tiny Tots Swim,East York Community Centre,1,0,9,"43.6909001,-79.34910789999998"
Tiny Tots Swim,Centennial Recreation Centre - Etobicoke,1,1,8,"43.6909825,-79.47777099999996"
Preschool Swim 3: Otter,Agincourt Recreation Centre,1,1,36,"43.7880426,-79.27506549999998"
Ultra Swim 8,Agincourt Recreation Centre,0.7,0,63,"43.7880426,-79.27506549999998"
Preschool Swim 2: Stingray,Agincourt Recreation Centre,1,0,32,"43.7880426,-79.27506549999998"
Ultra Swim 8,Agincourt Recreation Centre,0.8,0,64,"43.7880426,-79.27506549999998"
Preschool 1: Penguin,Northview Heights SS,1,1,36,"43.7745166,-79.44612760000001"
Preschool 1: Penguin,Northview Heights SS,1,0,36,"43.7745166,-79.44612760000001"
Ultra Swim 5,Weston CI,0.75,0,48,"43.7084321,-79.51138019999996"
Ultra Swim 5,Weston CI,1,0,64,"43.7084321,-79.51138019999996"
Ultra Swim 1,Joseph J. Piccininni Community Centre,0.6667,1,36,"43.6744016,-79.4524571"
Ultra Swim 1,Joseph J. Piccininni Community Centre,1,2,54,"43.6744016,-79.4524571"
Ultra Swim 1,Joseph J. Piccininni Community Centre,1,2,54,"43.6744016,-79.4524571"
Ultra Swim 1,Joseph J. Piccininni Community Centre,0.8333,3,45,"43.6744016,-79.4524571"
Preschool 1: Penguin,Northview Heights SS,0.75,1,27,"43.7745166,-79.44612760000001"
Preschool 1: Penguin,Northview Heights SS,1,3,36,"43.7745166,-79.44612760000001"
Ultra Swim 4 - Small Group,Memorial Pool And Health Club,1,3,36,"43.6479023,-79.51853979999999"
Ultra Swim 7,Vaughan Road Academy,0.4,0,18,"43.6913405,-79.43698410000002"
Tiny Tots Swim,Nelson A. Boylen Collegiate Institute,1,0,8,"43.7175035,-79.49534599999998"
Tiny Tots Swim,Nelson A. Boylen Collegiate Institute,1,0,8,"43.7175035,-79.49534599999998"
Preschool Swim 1: Penguin,Weston CI,1,1,32,"43.7084321,-79.51138019999996"
Preschool Swim 1: Penguin,Weston CI,1,0,32,"43.7084321,-79.51138019999996"
Ultra Swim 2,CW Jefferys Collegiate Institute,0.6667,1,36,"43.7576416,-79.50026639999999"
Tiny Tots Swim,Annette Community Recreation Centre,1,0,9,"43.6551041,-79.45940150000001"
Preschool Swim 1: Penguin,Agincourt Recreation Centre,1,4,32,"43.7880426,-79.27506549999998"
Preschool Swim 1: Penguin,Agincourt Recreation Centre,1,4,36,"43.7880426,-79.27506549999998"
Ultra Swim 2,CW Jefferys Collegiate Institute,0.9167,3,99,"43.7576416,-79.50026639999999"
Preschool Swim 2: Stingray,Agincourt Recreation Centre,1,3,36,"43.7880426,-79.27506549999998"
Tiny Tots Swim,Mary McCormick Recreation Centre,1,0,8,"43.64726100000001,-79.43329130000001"
Ultra Swim 6,Agincourt Recreation Centre,0.9,4,72,"43.7880426,-79.27506549999998"
Ultra Swim 6,Agincourt Recreation Centre,0.8,3,72,"43.7880426,-79.27506549999998"
Ultra Swim 4,Agincourt Recreation Centre,0.875,2,56,"43.7880426,-79.27506549999998"
Ultra Swim 4,Agincourt Recreation Centre,0.875,1,63,"43.7880426,-79.27506549999998"
Tiny Tots Swim,Annette Community Recreation Centre,2,0,18,"43.6551041,-79.45940150000001"
Tiny Tots Swim,Annette Community Recreation Centre,1,0,9,"43.6551041,-79.45940150000001"
Ultra Swim 3,Weston CI,1,0,48,"43.7084321,-79.51138019999996"
Ultra Swim 3,Weston CI,1,1,48,"43.7084321,-79.51138019999996"
Ultra Swim 1,Weston CI,1,2,48,"43.7084321,-79.51138019999996"
Ultra Swim 1,Weston CI,0.8333,1,40,"43.7084321,-79.51138019999996"
Tiny Tots Swim,Main Square Community Centre,1,3,9,"43.6866214,-79.3005159"
Ultra Swim 7,Main Square Community Centre,0.6,0,54,"43.6866214,-79.3005159"
Tiny Tots Swim,Main Square Community Centre,1,2,9,"43.6866214,-79.3005159"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,St. Lawrence Community Recreation Centre,0.5,5,9,"43.6497792,-79.3650356"
Ultra Swim 4,Cummer Park Community Centre,1,0,56,"43.79916619999999,-79.37119469999999"
Preschool Swim 1: Penguin,Memorial Pool And Health Club,1,1,36,"43.6479023,-79.51853979999999"
Tri Private Ultra Swim 4,Matty Eckler Recreation Centre,1,0,24,"43.6680898,-79.33898669999996"
Ultra Swim 2,Agincourt Recreation Centre,1,5,64,"43.7880426,-79.27506549999998"
Ultra Swim 5,Joseph J. Piccininni Community Centre,0.5,0,36,"43.6744016,-79.4524571"
Ultra Swim 2,Agincourt Recreation Centre,0.75,2,54,"43.7880426,-79.27506549999998"
Ultra Swim 5,Joseph J. Piccininni Community Centre,0.25,0,18,"43.6744016,-79.4524571"
Ultra Swim 1,North Toronto Memorial Community Centre,1,0,42,"43.7061669,-79.40532659999997"
Tri Private Ultra Swim 2,Matty Eckler Recreation Centre,1,0,24,"43.6680898,-79.33898669999996"
Tri Private Ultra Swim 1,Matty Eckler Recreation Centre,0.3333,0,9,"43.6680898,-79.33898669999996"
Preschool Swim 2: Stingray,North Toronto Memorial Community Centre,1,5,28,"43.7061669,-79.40532659999997"
Preschool Swim 4: Dolphin,Memorial Pool And Health Club,0.75,0,27,"43.6479023,-79.51853979999999"
Tri Private Ultra Swim 3,Agincourt Recreation Centre,1,1,24,"43.7880426,-79.27506549999998"
Tri Private Ultra Swim 3,Agincourt Recreation Centre,1,1,27,"43.7880426,-79.27506549999998"
Ultra Swim 1,Agincourt Recreation Centre,1,1,64,"43.7880426,-79.27506549999998"
Ultra Swim 1,Agincourt Recreation Centre,1,2,72,"43.7880426,-79.27506549999998"
Ultra Swim 9,Northview Heights SS,0.4,0,36,"43.7745166,-79.44612760000001"
Ultra Swim 9,Northview Heights SS,0.9,0,81,"43.7745166,-79.44612760000001"
Ultra Swim 9,Northview Heights SS,0.2,0,18,"43.7745166,-79.44612760000001"
Ultra Swim 9,Northview Heights SS,0.5,0,45,"43.7745166,-79.44612760000001"
Ultra Swim 4,Northview Heights SS,1,0,54,"43.7745166,-79.44612760000001"
Preschool Swim 3: Otter,Memorial Pool And Health Club,0.75,0,27,"43.6479023,-79.51853979999999"
Ultra Swim 4,Northview Heights SS,0.8333,0,45,"43.7745166,-79.44612760000001"
Ultra Swim 4,Northview Heights SS,0.5,0,27,"43.7745166,-79.44612760000001"
Ultra Swim 4,Northview Heights SS,1,0,54,"43.7745166,-79.44612760000001"
Preschool Swim 2: Stingray,North Toronto Memorial Community Centre,1,5,32,"43.7061669,-79.40532659999997"
Tiny Tots Swim,East York Community Centre,1,0,9,"43.6909001,-79.34910789999998"
Preschool Swim 3: Otter,Centennial Recreation Centre - Etobicoke,1,0,32,"43.6909825,-79.47777099999996"
Tiny Tots Swim,East York Community Centre,1,0,9,"43.6909001,-79.34910789999998"
Tiny Tots Swim,East York Community Centre,1,0,9,"43.6909001,-79.34910789999998"
Tiny Tots Swim,East York Community Centre,1,0,9,"43.6909001,-79.34910789999998"
Tiny Tots Swim,East York Community Centre,1,0,9,"43.6909001,-79.34910789999998"
Preschool Swim 1: Penguin,Centennial Recreation Centre - Etobicoke,1,2,32,"43.6909825,-79.47777099999996"
Preschool Swim 3: Otter,Agincourt Recreation Centre,1,0,32,"43.7880426,-79.27506549999998"
Preschool Swim 3: Otter,Centennial Recreation Centre - Etobicoke,1,0,32,"43.6909825,-79.47777099999996"
Preschool Swim 1: Penguin,Centennial Recreation Centre - Etobicoke,1,4,32,"43.6909825,-79.47777099999996"
Stroke Improvement,Nelson A. Boylen Collegiate Institute,0.5,0,32,"43.7175035,-79.49534599999998"
Ultra Swim 2,Joseph J. Piccininni Community Centre,0.8333,4,45,"43.6744016,-79.4524571"
Ultra Swim 2,Joseph J. Piccininni Community Centre,0.8333,1,45,"43.6744016,-79.4524571"
Ultra Swim 5 - Small Group,Memorial Pool And Health Club,1,0,36,"43.6479023,-79.51853979999999"
Ultra Swim 4,Nelson A. Boylen Collegiate Institute,0.625,0,40,"43.7175035,-79.49534599999998"
Stroke Improvement,Nelson A. Boylen Collegiate Institute,0.375,0,24,"43.7175035,-79.49534599999998"
Ultra Swim 5,Centennial Recreation Centre - Etobicoke,0.375,0,24,"43.6909825,-79.47777099999996"
Ultra Swim 5,Centennial Recreation Centre - Etobicoke,0.25,0,16,"43.6909825,-79.47777099999996"
Ultra Swim 5 - Small Group,Memorial Pool And Health Club,1,2,36,"43.6479023,-79.51853979999999"
Ultra Swim 2,Nelson A. Boylen Collegiate Institute,1,0,48,"43.7175035,-79.49534599999998"
Ultra Swim 2,Nelson A. Boylen Collegiate Institute,0.5,0,24,"43.7175035,-79.49534599999998"
Preschool Swim 1: Penguin,Matty Eckler Recreation Centre,1,7,32,"43.6680898,-79.33898669999996"
Ultra Swim 2,Northview Heights SS,0.6667,4,36,"43.7745166,-79.44612760000001"
Ultra Swim 2,Northview Heights SS,0.8333,2,45,"43.7745166,-79.44612760000001"
Ultra Swim 2,Northview Heights SS,0.8333,7,45,"43.7745166,-79.44612760000001"
Ultra Swim 2,Northview Heights SS,1,0,54,"43.7745166,-79.44612760000001"
Tiny Tots Swim,East York Community Centre,1,2,9,"43.6909001,-79.34910789999998"
Ultra Swim 7,North Toronto Memorial Community Centre,0.3,0,27,"43.7061669,-79.40532659999997"
Ultra Swim 2,North Toronto Memorial Community Centre,0.75,0,48,"43.7061669,-79.40532659999997"
Ultra Swim 2,North Toronto Memorial Community Centre,0.5,0,21,"43.7061669,-79.40532659999997"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Preschool Swim 2: Stingray,Birchmount Community Centre,1,0,54,"43.69528589999999,-79.26132469999999"
Tiny Tots Swim,Birchmount Community Centre,1,1,9,"43.69528589999999,-79.26132469999999"
Ultra Swim 5,Birchmount Community Centre,0.875,0,56,"43.69528589999999,-79.26132469999999"
Ultra Swim 4,Birchmount Community Centre,1,2,64,"43.69528589999999,-79.26132469999999"
Ultra Swim 3,Birchmount Community Centre,1,1,64,"43.69528589999999,-79.26132469999999"
Ultra Swim 1,Birchmount Community Centre,1,0,64,"43.69528589999999,-79.26132469999999"
Preschool Swim 2: Stingray,Birchmount Community Centre,1,1,32,"43.69528589999999,-79.26132469999999"
Preschool Swim 1: Penguin,Birchmount Community Centre,1,3,48,"43.69528589999999,-79.26132469999999"
Guardian Swim 1,Birchmount Community Centre,1,0,80,"43.69528589999999,-79.26132469999999"
Ultra Swim 6,Birchmount Community Centre,1,0,90,"43.69528589999999,-79.26132469999999"
Ultra Swim 4,Birchmount Community Centre,1,0,72,"43.69528589999999,-79.26132469999999"
Ultra Swim 3,Birchmount Community Centre,1,0,72,"43.69528589999999,-79.26132469999999"
Preschool Swim 1: Penguin,Birchmount Community Centre,1,3,54,"43.69528589999999,-79.26132469999999"
Dance: Ballet,Fairbank Memorial Community Centre,0.9286,2,104,"43.6917299,-79.4475342"
Tiny Tots Swim,Mary McCormick Recreation Centre,1,1,8,"43.64726100000001,-79.43329130000001"
Preschool Swim 1: Penguin,Main Square Community Centre,1,2,36,"43.6866214,-79.3005159"
Ultra Swim 3,CW Jefferys Collegiate Institute,1,5,54,"43.7576416,-79.50026639999999"
Tiny Tots Swim,Swansea Community Recreation Centre,1,2,9,"43.64396319999999,-79.4775952"
Tiny Tots Swim,Swansea Community Recreation Centre,1,0,9,"43.64396319999999,-79.4775952"
Ultra Swim 4,CW Jefferys Collegiate Institute,0.8333,1,45,"43.7576416,-79.50026639999999"
Tiny Tots Swim,Alderwood Pool,1,0,9,"43.6017142,-79.54717249999999"
Tiny Tots Swim,Albion Pool And Health Club,1,0,8,"43.7398859,-79.58387240000002"
Piano-Private,Joseph J. Piccininni Community Centre,1,0,9,"43.6744016,-79.4524571"
Preschool Swim 2: Stingray,Vaughan Road Academy,0.5,0,18,"43.6913405,-79.43698410000002"
Ultra Swim 6 - Small Group,Memorial Pool And Health Club,1,0,36,"43.6479023,-79.51853979999999"
Ultra Swim 6 - Small Group,Memorial Pool And Health Club,0.75,0,27,"43.6479023,-79.51853979999999"
Guardian Swim 2,North Toronto Memorial Community Centre,0.6,0,54,"43.7061669,-79.40532659999997"
Preschool Swim 1: Penguin,North Toronto Memorial Community Centre,0.5,5,16,"43.7061669,-79.40532659999997"
Preschool Swim 1: Penguin,North Toronto Memorial Community Centre,0.5,8,16,"43.7061669,-79.40532659999997"
Preschool 1: Penguin,Vaughan Road Academy,1,0,32,"43.6913405,-79.43698410000002"
Preschool Swim 3: Otter,Albion Pool And Health Club,1,3,36,"43.7398859,-79.58387240000002"
Preschool Swim 3: Otter,Albion Pool And Health Club,1,2,32,"43.7398859,-79.58387240000002"
Ultra Swim 7 - Small Group,Annette Community Recreation Centre,0.75,0,27,"43.6551041,-79.45940150000001"
Piano-Private,Joseph J. Piccininni Community Centre,1,0,9,"43.6744016,-79.4524571"
Preschool 1: Penguin,Vaughan Road Academy,1,1,32,"43.6913405,-79.43698410000002"
Preschool Swim 2: Stingray,Nelson A. Boylen Collegiate Institute,1,3,32,"43.7175035,-79.49534599999998"
Ultra Swim 2,Centennial Recreation Centre - Etobicoke,1,0,48,"43.6909825,-79.47777099999996"
Ultra Swim 2,Nelson A. Boylen Collegiate Institute,1,1,48,"43.7175035,-79.49534599999998"
Ultra Swim 2,Nelson A. Boylen Collegiate Institute,0.8333,0,40,"43.7175035,-79.49534599999998"
Tiny Tots Swim,Nelson A. Boylen Collegiate Institute,1,0,8,"43.7175035,-79.49534599999998"
Learn to Skate Child - Level 3,Don Montgomery Community Centre,1,17,90,"43.7329285,-79.26167699999996"
Tiny Tots Swim,Nelson A. Boylen Collegiate Institute,1,0,8,"43.7175035,-79.49534599999998"
Ultra Swim 1 - Small Group,Agincourt Recreation Centre,1,4,36,"43.7880426,-79.27506549999998"
Ultra Swim 2,Joseph J. Piccininni Community Centre,1,4,54,"43.6744016,-79.4524571"
Ultra Swim 2,Joseph J. Piccininni Community Centre,1,1,54,"43.6744016,-79.4524571"
Ultra Swim 3,Annette Community Recreation Centre,1,0,54,"43.6551041,-79.45940150000001"
Ultra Swim 3,Nelson A. Boylen Collegiate Institute,0.8333,3,40,"43.7175035,-79.49534599999998"
Ultra Swim 3,Nelson A. Boylen Collegiate Institute,1,0,48,"43.7175035,-79.49534599999998"
Ultra Swim 3,Annette Community Recreation Centre,1,3,54,"43.6551041,-79.45940150000001"
Ultra Swim 3,Annette Community Recreation Centre,1,1,54,"43.6551041,-79.45940150000001"
Tri Private Ultra Swim 6,Cummer Park Community Centre,0.3333,0,8,"43.79916619999999,-79.37119469999999"
Preschool Swim 3: Otter,Centennial Recreation Centre - Etobicoke,1,0,32,"43.6909825,-79.47777099999996"
Preschool Swim 3: Otter,Centennial Recreation Centre - Etobicoke,0.75,0,24,"43.6909825,-79.47777099999996"
Preschool Swim 2: Stingray,Centennial Recreation Centre - Etobicoke,1,1,32,"43.6909825,-79.47777099999996"
Preschool Swim 3: Otter,Agincourt Recreation Centre,1,2,36,"43.7880426,-79.27506549999998"
Preschool Swim 2: Stingray,Vaughan Road Academy,1,0,36,"43.6913405,-79.43698410000002"
Preschool Swim 2: Stingray,Vaughan Road Academy,1,0,36,"43.6913405,-79.43698410000002"
Preschool Swim 2: Stingray,Albion Pool And Health Club,1,6,32,"43.7398859,-79.58387240000002"
Preschool Swim 2: Stingray,Albion Pool And Health Club,0.75,0,24,"43.7398859,-79.58387240000002"
Preschool Swim 2: Stingray,Vaughan Road Academy,1,0,36,"43.6913405,-79.43698410000002"
Ultra Swim 1,Douglas Snow Aquatic Centre,0.625,0,35,"43.7674564,-79.41324200000003"
Tiny Tots Swim,Memorial Pool And Health Club,1,0,9,"43.6479023,-79.51853979999999"
Tiny Tots Swim,Memorial Pool And Health Club,1,2,9,"43.6479023,-79.51853979999999"
Tiny Tots Swim,The Elms Community School,1,9,9,"43.72223289999999,-79.55296820000001"
Tiny Tots Swim,Memorial Pool And Health Club,1,1,9,"43.6479023,-79.51853979999999"
Tiny Tots Swim,Norseman Community School And Pool,1,0,9,"43.6345864,-79.51572870000001"
Tiny Tots Swim,Norseman Community School And Pool,1,0,9,"43.6345864,-79.51572870000001"
Tiny Tots Swim,Norseman Community School And Pool,1,0,9,"43.6345864,-79.51572870000001"
Tiny Tots Swim,Norseman Community School And Pool,1,0,9,"43.6345864,-79.51572870000001"
Tiny Tots Swim,Memorial Pool And Health Club,1,1,9,"43.6479023,-79.51853979999999"
Tiny Tots Swim,Matty Eckler Recreation Centre,1,0,9,"43.6680898,-79.33898669999996"
Tiny Tots Swim,Norseman Community School And Pool,1,1,8,"43.6345864,-79.51572870000001"
Tiny Tots Swim,Albion Pool And Health Club,1,1,8,"43.7398859,-79.58387240000002"
Tiny Tots Swim,Albion Pool And Health Club,1,3,9,"43.7398859,-79.58387240000002"
Ultra Swim 3,Humber Community Pool - Indoor Pool,1,3,90,"43.7287136,-79.60739460000002"
Preschool Swim 1: Penguin,Leaside Memorial Gardens Pool,1,0,36,"43.7020811,-79.36010799999997"
Preschool Swim 1: Penguin,Leaside Memorial Gardens Pool,1,0,36,"43.7020811,-79.36010799999997"
Preschool Swim 1: Penguin,Leaside Memorial Gardens Pool,1,0,36,"43.7020811,-79.36010799999997"
Preschool Swim 3: Otter,Matty Eckler Recreation Centre,1,0,36,"43.6680898,-79.33898669999996"
Preschool Swim 1: Penguin,Leaside Memorial Gardens Pool,1,0,36,"43.7020811,-79.36010799999997"
Ultra Swim 3,Humber Community Pool - Indoor Pool,1,0,48,"43.7287136,-79.60739460000002"
Ultra Swim 5,The Elms Community School,1,8,72,"43.72223289999999,-79.55296820000001"
Tiny Tots Swim,Memorial Pool And Health Club,1,0,9,"43.6479023,-79.51853979999999"
Tiny Tots Swim,Memorial Pool And Health Club,1,0,9,"43.6479023,-79.51853979999999"
Tiny Tots Swim,Memorial Pool And Health Club,1,1,9,"43.6479023,-79.51853979999999"
Tiny Tots Swim,Memorial Pool And Health Club,1,0,9,"43.6479023,-79.51853979999999"
Preschool Swim 2: Stingray,Douglas Snow Aquatic Centre,0.6667,3,36,"43.7674564,-79.41324200000003"
Preschool Swim 2: Stingray,Douglas Snow Aquatic Centre,1,2,54,"43.7674564,-79.41324200000003"
Preschool Swim 2: Stingray,Douglas Snow Aquatic Centre,0.8333,0,45,"43.7674564,-79.41324200000003"
Preschool Swim 2: Stingray,Douglas Snow Aquatic Centre,1,0,54,"43.7674564,-79.41324200000003"
Tennis,Eglinton Flats,0.75,3,42,"43.6838522,-79.49358860000001"
Tennis,Eglinton Flats,1,0,64,"43.6838522,-79.49358860000001"
Tennis,Eglinton Flats,1,0,64,"43.6838522,-79.49358860000001"
Preschool Swim 1: Penguin,North Toronto Memorial Community Centre,0.75,3,24,"43.7061669,-79.40532659999997"
Stroke Improvement,Norseman Community School And Pool,1,0,64,"43.6345864,-79.51572870000001"
Guardian Swim,Memorial Pool And Health Club,1,0,90,"43.6479023,-79.51853979999999"
Preschool Swim 2: Stingray,Matty Eckler Recreation Centre,1,3,32,"43.6680898,-79.33898669999996"
Basketball Instructional 7-9yrs,Ellesmere Community Centre,0.9,18,243,"43.7607276,-79.29901899999999"
Preschool Swim 4: Dolphin,Memorial Pool And Health Club,1,2,36,"43.6479023,-79.51853979999999"
Ultra Swim 1,Humber Community Pool - Indoor Pool,1,3,48,"43.7287136,-79.60739460000002"
Tennis,Eglinton Flats,0.875,3,56,"43.6838522,-79.49358860000001"
Guardian Swim,Memorial Pool And Health Club,1,0,90,"43.6479023,-79.51853979999999"
Ultra Swim 8,Emery Collegiate Institute,0.9,3,81,"43.74845029999999,-79.538566"
Tri Private Ultra Swim 3,Matty Eckler Recreation Centre,1,1,27,"43.6680898,-79.33898669999996"
Tri Private Ultra Swim 2,Matty Eckler Recreation Centre,0.6667,2,16,"43.6680898,-79.33898669999996"
Tri Private Ultra Swim 2,Matty Eckler Recreation Centre,1,0,27,"43.6680898,-79.33898669999996"
Piano-Private,Joseph J. Piccininni Community Centre,1,0,8,"43.6744016,-79.4524571"
Guitar - Private,Trinity Community Recreation Centre,1,0,8,"43.6480604,-79.41482500000001"
Guardian Swim 1,St. Lawrence Community Recreation Centre,1,0,90,"43.6497792,-79.3650356"
Preschool Swim 1: Penguin,Alderwood Pool,1,0,36,"43.6017142,-79.54717249999999"
Preschool Swim 1: Penguin,Alderwood Pool,0.75,0,27,"43.6017142,-79.54717249999999"
Ballers United,Elmbank Community Centre,0.25,0,70,"43.7349413,-79.58808579999999"
Preschool Swim 1: Penguin,Centennial Recreation Centre - Etobicoke,1,1,32,"43.6909825,-79.47777099999996"
